ticker,year,n_price_days,start_date,end_date,start_price,end_price,yearly_return
UNG,2016,252,2016-01-04,2016-12-30,136.16,149.44,0.09753231492361936
UNG,2017,251,2017-01-03,2017-12-29,133.44,93.28,-0.3009592326139089
UNG,2018,251,2018-01-02,2018-12-31,96.16,98.84,0.02787021630615638
UNG,2019,252,2019-01-02,2019-12-31,97.96,67.44,-0.31155573703552464
UNG,2020,253,2020-01-02,2020-12-31,65.88,36.8,-0.44140862173649065
UNG,2021,252,2021-01-04,2021-12-31,37.8,49.96,0.3216931216931218
UNG,2022,251,2022-01-03,2022-12-30,51.08,56.52,0.10649960845732198
UNG,2023,250,2023-01-03,2023-12-29,50.92,20.28,-0.6017282010997643
UNG,2024,252,2024-01-02,2024-12-31,20.88,16.9899,-0.18630747126436786
UNG,2025,250,2025-01-02,2025-12-31,16.9508,12.31,-0.2737805885267952
UPRO,2016,252,2016-01-04,2016-12-30,9.5763,12.9337,0.3505946973256895
UPRO,2017,251,2017-01-03,2017-12-29,13.2137,22.1651,0.6774332700152115
UPRO,2018,251,2018-01-02,2018-12-31,22.619,16.5915,-0.26647950837791234
UPRO,2019,252,2019-01-02,2019-12-31,16.6249,33.5645,1.0189294371695472
UPRO,2020,253,2020-01-02,2020-12-31,34.4707,36.9497,0.07191614907733235
UPRO,2021,252,2021-01-04,2021-12-31,35.4354,73.3811,1.0708415877907402
UPRO,2022,251,2022-01-03,2022-12-30,74.6654,31.8234,-0.5737865195927432
UPRO,2023,250,2023-01-03,2023-12-29,31.2243,53.2255,0.7046178777426555
UPRO,2024,252,2024-01-02,2024-12-31,52.3967,87.4065,0.6681680334830244
UPRO,2025,250,2025-01-02,2025-12-31,87.1406,116.0813,0.3321149957654639
URA,2016,252,2016-01-04,2016-12-30,9.9988,9.9372,-0.006160739288714523
URA,2017,251,2017-01-03,2017-12-29,10.246,11.8613,0.15765176654304103
URA,2018,251,2018-01-02,2018-12-31,12.3578,9.2388,-0.2523912023175646
URA,2019,252,2019-01-02,2019-12-31,9.2229,8.9113,-0.0337854687788004
URA,2020,253,2020-01-02,2020-12-31,8.8952,12.5944,0.41586473603741325
URA,2021,252,2021-01-04,2021-12-31,12.7258,19.8236,0.5577488252212042
URA,2022,251,2022-01-03,2022-12-30,20.9963,17.5889,-0.16228573605825802
URA,2023,250,2023-01-03,2023-12-29,17.729,25.5603,0.44172260138755726
URA,2024,252,2024-01-02,2024-12-31,25.4396,25.6074,0.006596015660623511
URA,2025,250,2025-01-02,2025-12-31,26.9819,42.6,0.5788361827743784
URNM,2020,253,2020-01-02,2020-12-31,11.3179,18.9945,0.678270703929174
URNM,2021,252,2021-01-04,2021-12-31,19.1052,33.8709,0.772862885497142
URNM,2022,251,2022-01-03,2022-12-30,36.514,29.8546,-0.18237936134085564
URNM,2023,250,2023-01-03,2023-12-29,29.4783,45.2992,0.5366964852111553
URNM,2024,252,2024-01-02,2024-12-31,44.6784,39.0765,-0.12538273528147825
URNM,2025,250,2025-01-02,2025-12-31,41.6107,55.5,0.3337915488083594
URTY,2016,252,2016-01-04,2016-12-30,33.1292,56.9593,0.719308042451976
URTY,2017,251,2017-01-03,2017-12-29,57.6653,79.0898,0.3715319264791823
URTY,2018,251,2018-01-02,2018-12-31,81.5776,47.6229,-0.4162257776644569
URTY,2019,252,2019-01-02,2019-12-31,48.5258,82.0862,0.6915991081033184
URTY,2020,253,2020-01-02,2020-12-31,82.2113,75.747,-0.07863030994522646
URTY,2021,252,2021-01-04,2021-12-31,72.6193,97.3134,0.34004871983067875
URTY,2022,251,2022-01-03,2022-12-30,100.9992,36.5723,-0.6378951516447655
URTY,2023,250,2023-01-03,2023-12-29,35.5688,44.8469,0.2608493960999525
URTY,2024,252,2024-01-02,2024-12-31,44.1535,48.351,0.09506607630199193
URTY,2025,250,2025-01-02,2025-12-31,48.6654,53.33,0.09585043994295739
USD,2016,247,2016-01-04,2016-12-30,0.8295,1.3646,0.6450874020494273
USD,2017,251,2017-01-03,2017-12-29,1.3594,2.4732,0.8193320582609975
USD,2018,251,2018-01-02,2018-12-31,2.5903,1.8069,-0.3024360112728256
USD,2019,252,2019-01-02,2019-12-31,1.8435,3.8011,1.0618931380526173
USD,2020,253,2020-01-02,2020-12-31,3.9515,6.391,0.6173604960141719
USD,2021,252,2021-01-04,2021-12-31,6.3131,13.0551,1.0679380969729606
USD,2022,251,2022-01-03,2022-12-30,13.5642,4.1732,-0.6923371816988839
USD,2023,250,2023-01-03,2023-12-29,3.9898,13.5474,2.395508546794326
USD,2024,252,2024-01-02,2024-12-31,12.6697,32.5132,1.5662170374989146
USD,2025,250,2025-01-02,2025-12-31,33.4919,52.4301,0.5654561252123649
USFR,2018,248,2018-01-02,2018-12-31,41.2918,41.872,0.0140512159799282
USFR,2019,252,2019-01-02,2019-12-31,41.872,42.6419,0.018386988918609015
USFR,2020,253,2020-01-02,2020-12-31,42.6589,42.821,0.0037999104524495397
USFR,2021,252,2021-01-04,2021-12-31,42.821,42.8075,-0.0003152658742205938
USFR,2022,251,2022-01-03,2022-12-30,42.8077,43.6436,0.019526860821768022
USFR,2023,250,2023-01-03,2023-12-29,43.661,45.9216,0.05177618469572387
USFR,2024,252,2024-01-02,2024-12-31,45.9399,47.7736,0.03991519354635087
USFR,2025,250,2025-01-02,2025-12-31,47.7926,50.3203,0.05288894096575625
USHY,2018,251,2018-01-02,2018-12-31,26.249,25.447,-0.030553544896948392
USHY,2019,252,2019-01-02,2019-12-31,25.3719,28.9304,0.14025358763041007
USHY,2020,253,2020-01-02,2020-12-31,29.043,30.4275,0.047670695176118105
USHY,2021,252,2021-01-04,2021-12-31,30.3538,31.4203,0.035135633759199925
USHY,2022,251,2022-01-03,2022-12-30,31.3974,27.7961,-0.1147005803028277
USHY,2023,250,2023-01-03,2023-12-29,27.8283,30.9292,0.11142973160415837
USHY,2024,252,2024-01-02,2024-12-31,30.8781,33.4028,0.08176345047136957
USHY,2025,250,2025-01-02,2025-12-31,33.5116,37.395,0.11588226166461757
USIG,2016,252,2016-01-04,2016-12-30,41.7957,42.7908,0.023808669312871844
USIG,2017,251,2017-01-03,2017-12-29,42.8261,43.8918,0.024884357903241394
USIG,2018,251,2018-01-02,2018-12-31,43.7586,42.1177,-0.03749891449909282
USIG,2019,252,2019-01-02,2019-12-31,42.1814,47.8789,0.13507138217318548
USIG,2020,253,2020-01-02,2020-12-31,47.9856,52.1387,0.08654888133106597
USIG,2021,252,2021-01-04,2021-12-31,51.9873,51.1337,-0.016419394736791437
USIG,2022,251,2022-01-03,2022-12-30,50.7229,43.1811,-0.14868629356759966
USIG,2023,250,2023-01-03,2023-12-29,43.6383,46.6064,0.06801594012599033
USIG,2024,252,2024-01-02,2024-12-31,46.3791,47.6198,0.02675127374183628
USIG,2025,250,2025-01-02,2025-12-31,47.6198,51.77,0.08715282298539684
USMV,2016,252,2016-01-04,2016-12-30,34.7269,38.8804,0.11960468685658676
USMV,2017,251,2017-01-03,2017-12-29,38.9836,46.232,0.1859345981387044
USMV,2018,251,2018-01-02,2018-12-31,46.2145,46.3566,0.0030747925434657652
USMV,2019,252,2019-01-02,2019-12-31,45.9497,58.9821,0.28362317925905933
USMV,2020,253,2020-01-02,2020-12-31,59.2347,62.2641,0.05114232029536736
USMV,2021,252,2021-01-04,2021-12-31,61.3927,75.0259,0.22206548987094554
USMV,2022,251,2022-01-03,2022-12-30,74.5622,67.9523,-0.08864947654441535
USMV,2023,250,2023-01-03,2023-12-29,68.0183,74.9802,0.10235333726364826
USMV,2024,252,2024-01-02,2024-12-31,75.4126,86.7732,0.15064591328239585
USMV,2025,250,2025-01-02,2025-12-31,86.6462,94.14,0.08648734739665453
USO,2016,252,2016-01-04,2016-12-30,87.84,93.76,0.06739526411657559
USO,2017,251,2017-01-03,2017-12-29,91.68,95.28,0.03926701570680624
USO,2018,251,2018-01-02,2018-12-31,96.48,77.52,-0.19651741293532343
USO,2019,252,2019-01-02,2019-12-31,77.52,102.56,0.32301341589267296
USO,2020,253,2020-01-02,2020-12-31,102.4,32.97,-0.67802734375
USO,2021,252,2021-01-04,2021-12-31,32.47,54.25,0.6707730212503851
USO,2022,251,2022-01-03,2022-12-30,54.8,70.25,0.28193430656934315
USO,2023,250,2023-01-03,2023-12-29,67.56,66.65,-0.013469508584961432
USO,2024,252,2024-01-02,2024-12-31,65.92,75.77,0.14942354368932032
USO,2025,250,2025-01-02,2025-12-31,76.96,69.18,-0.10109147609147595
UUP,2016,252,2016-01-04,2016-12-30,21.4565,22.0996,0.029972269475450286
UUP,2017,251,2017-01-03,2017-12-29,22.3001,20.089,-0.09915202173981286
UUP,2018,251,2018-01-02,2018-12-31,20.0054,21.5048,0.07494976356383765
UUP,2019,252,2019-01-02,2019-12-31,21.6654,22.3836,0.03314963028607831
UUP,2020,253,2020-01-02,2020-12-31,22.4612,20.8925,-0.0698404359517748
UUP,2021,252,2021-01-04,2021-12-31,20.9098,22.0906,0.05647112837042911
UUP,2022,251,2022-01-03,2022-12-30,22.2285,24.1801,0.08779719729176505
UUP,2023,250,2023-01-03,2023-12-29,24.4758,25.108,0.025829594946845447
UUP,2024,252,2024-01-02,2024-12-31,25.2921,28.4486,0.12480181558668502
UUP,2025,250,2025-01-02,2025-12-31,28.7483,27.03,-0.05977049077684593
UVIX,2023,250,2023-01-03,2023-12-29,2855.0,137.8,-0.9517338003502627
UVIX,2024,252,2024-01-02,2024-12-31,137.4,33.601,-0.7554512372634643
UVIX,2025,250,2025-01-02,2025-12-31,35.0,5.6561,-0.8383971428571428
UVXY,2016,252,2016-01-04,2016-12-30,38625000.0,2187500.0,-0.9433656957928802
UVXY,2017,251,2017-01-03,2017-12-29,1875000.0,127625.0,-0.9319333333333333
UVXY,2018,251,2018-01-02,2018-12-31,118125.0,204325.0,0.7297354497354498
UVXY,2019,252,2019-01-02,2019-12-31,194800.0,32225.0,-0.8345739219712526
UVXY,2020,253,2020-01-02,2020-12-31,30325.0,26625.0,-0.12201154163231653
UVXY,2021,252,2021-01-04,2021-12-31,30075.0,3107.5,-0.8966749792186202
UVXY,2022,251,2022-01-03,2022-12-30,2952.5,1722.5,-0.41659610499576627
UVXY,2023,250,2023-01-03,2023-12-29,1700.0,211.0,-0.8758823529411764
UVXY,2024,252,2024-01-02,2024-12-31,210.75,103.45,-0.5091340450771056
UVXY,2025,250,2025-01-02,2025-12-31,105.55,35.81,-0.6607295120795831
UWM,2016,252,2016-01-04,2016-12-30,17.9573,26.4573,0.47334510199194746
UWM,2017,251,2017-01-03,2017-12-29,26.7944,33.556,0.2523512375720298
UWM,2018,251,2018-01-02,2018-12-31,34.1882,25.0096,-0.2684727479071727
UWM,2019,252,2019-01-02,2019-12-31,24.7041,37.1134,0.5023174290907177
UWM,2020,253,2020-01-02,2020-12-31,37.0942,43.1069,0.16209272608655811
UWM,2021,252,2021-01-04,2021-12-31,42.2987,53.4988,0.26478591540638385
UWM,2022,251,2022-01-03,2022-12-30,54.6919,30.246,-0.44697478054337114
UWM,2023,250,2023-01-03,2023-12-29,29.7437,36.7788,0.23652403702296598
UWM,2024,252,2024-01-02,2024-12-31,36.3814,41.2071,0.13264195440527304
UWM,2025,250,2025-01-02,2025-12-31,41.2659,47.2,0.1438015407394484
VB,2016,252,2016-01-04,2016-12-30,95.1092,114.4578,0.20343562978134622
VB,2017,251,2017-01-03,2017-12-29,115.4873,132.5723,0.14793834473574163
VB,2018,251,2018-01-02,2018-12-31,134.1298,120.5895,-0.10094922977593335
VB,2019,252,2019-01-02,2019-12-31,120.5345,153.6105,0.27441106073364896
VB,2020,253,2020-01-02,2020-12-31,154.3802,182.4198,0.1816269184778878
VB,2021,252,2021-01-04,2021-12-31,179.4682,213.9437,0.19209809871609562
VB,2022,251,2022-01-03,2022-12-30,215.3163,175.5235,-0.1848109037727288
VB,2023,250,2023-01-03,2023-12-29,174.5289,207.2247,0.18733745528677503
VB,2024,252,2024-01-02,2024-12-31,205.753,236.9252,0.15150301575189662
VB,2025,250,2025-01-02,2025-12-31,236.6688,259.8885,0.09811052407414933
VBR,2016,252,2016-01-04,2016-12-30,80.1291,101.5616,0.2674746128435239
VBR,2017,251,2017-01-03,2017-12-29,102.3086,113.5591,0.10996631759206954
VBR,2018,251,2018-01-02,2018-12-31,114.4657,99.6132,-0.12975502705177178
VBR,2019,252,2019-01-02,2019-12-31,99.8315,122.308,0.22514436826051898
VBR,2020,253,2020-01-02,2020-12-31,122.1385,128.7753,0.05433831265325839
VBR,2021,252,2021-01-04,2021-12-31,126.6744,164.3195,0.2971800142728127
VBR,2022,251,2022-01-03,2022-12-30,165.6333,148.9116,-0.10095614831075639
VBR,2023,250,2023-01-03,2023-12-29,148.4709,173.146,0.16619485703932546
VBR,2024,252,2024-01-02,2024-12-31,171.8983,194.152,0.1294585228591556
VBR,2025,250,2025-01-02,2025-12-31,193.525,212.57,0.09841105800284189
VCIT,2016,252,2016-01-04,2016-12-30,59.0667,62.2378,0.05368676428512176
VCIT,2017,251,2017-01-03,2017-12-29,62.1797,65.5403,0.05404657790243439
VCIT,2018,251,2018-01-02,2018-12-31,65.3753,64.403,-0.014872589494809074
VCIT,2019,252,2019-01-02,2019-12-31,64.5041,73.4842,0.13921750710419967
VCIT,2020,253,2020-01-02,2020-12-31,73.6055,80.0618,0.08771491260843267
VCIT,2021,252,2021-01-04,2021-12-31,79.9711,78.2143,-0.02196793591685009
VCIT,2022,251,2022-01-03,2022-12-30,77.6746,67.288,-0.13371938831999142
VCIT,2023,250,2023-01-03,2023-12-29,67.6439,73.3296,0.08405340318934895
VCIT,2024,252,2024-01-02,2024-12-31,72.9507,75.8359,0.039549997464040754
VCIT,2025,250,2025-01-02,2025-12-31,75.6944,83.9,0.10840432053097726
VCLT,2016,252,2016-01-04,2016-12-30,55.0323,61.0766,0.10983186237900289
VCLT,2017,251,2017-01-03,2017-12-29,61.1996,68.2205,0.11472133804796125
VCLT,2018,251,2018-01-02,2018-12-31,67.5579,63.4202,-0.06124672318115276
VCLT,2019,252,2019-01-02,2019-12-31,63.718,78.5711,0.23310681440095427
VCLT,2020,253,2020-01-02,2020-12-31,78.8114,88.5024,0.12296444423014918
VCLT,2021,252,2021-01-04,2021-12-31,87.9048,86.2933,-0.018332332250343475
VCLT,2022,251,2022-01-03,2022-12-30,84.9725,64.3182,-0.2430704051310717
VCLT,2023,250,2023-01-03,2023-12-29,65.0569,71.4666,0.09852452237964004
VCLT,2024,252,2024-01-02,2024-12-31,71.11,70.111,-0.014048657010265697
VCLT,2025,250,2025-01-02,2025-12-31,70.1204,75.89,0.08228133324966769
VCSH,2016,252,2016-01-04,2016-12-30,59.7204,61.2884,0.026255684824616043
VCSH,2017,251,2017-01-03,2017-12-29,61.2112,62.6214,0.023038267506600096
VCSH,2018,251,2018-01-02,2018-12-31,62.5978,63.1975,0.00958020888913036
VCSH,2019,252,2019-01-02,2019-12-31,63.2543,67.634,0.06923956157921274
VCSH,2020,253,2020-01-02,2020-12-31,67.6257,70.7713,0.04651486047464215
VCSH,2021,252,2021-01-04,2021-12-31,70.7798,70.0913,-0.0097273515890125
VCSH,2022,251,2022-01-03,2022-12-30,69.9877,66.1536,-0.05478248320776369
VCSH,2023,250,2023-01-03,2023-12-29,66.2064,70.7637,0.06883473501051252
VCSH,2024,252,2024-01-02,2024-12-31,70.4716,74.0507,0.050787835099529666
VCSH,2025,250,2025-01-02,2025-12-31,74.1362,79.73,0.07545301755417744
VDE,2016,252,2016-01-04,2016-12-30,58.645,75.7633,0.291897007417512
VDE,2017,251,2017-01-03,2017-12-29,76.6535,73.8711,-0.03629840777003002
VDE,2018,251,2018-01-02,2018-12-31,75.2,59.1374,-0.21359840425531917
VDE,2019,252,2019-01-02,2019-12-31,60.4488,64.6256,0.06909649157634234
VDE,2020,253,2020-01-02,2020-12-31,65.1807,43.2831,-0.33595220671149595
VDE,2021,252,2021-01-04,2021-12-31,43.5085,67.0521,0.5411264465564201
VDE,2022,251,2022-01-03,2022-12-30,69.2034,107.9098,0.5593135597383945
VDE,2023,250,2023-01-03,2023-12-29,104.8915,109.2568,0.04161729024754157
VDE,2024,252,2024-01-02,2024-12-31,110.3467,116.63,0.056941440024939505
VDE,2025,250,2025-01-02,2025-12-31,117.7452,125.92,0.06942788325978477
VEA,2016,252,2016-01-04,2016-12-30,26.8187,28.0916,0.04746315071200313
VEA,2017,251,2017-01-03,2017-12-29,28.2684,35.5131,0.2562826336120898
VEA,2018,251,2018-01-02,2018-12-31,35.8218,30.2764,-0.15480517450267728
VEA,2019,252,2019-01-02,2019-12-31,30.2356,37.1255,0.22787376470121323
VEA,2020,253,2020-01-02,2020-12-31,37.4289,40.5175,0.08251912292373009
VEA,2021,252,2021-01-04,2021-12-31,40.7493,44.8807,0.10138579067615883
VEA,2022,251,2022-01-03,2022-12-30,45.1532,37.9942,-0.15854911722757192
VEA,2023,250,2023-01-03,2023-12-29,38.2024,44.8257,0.17337392415136232
VEA,2024,252,2024-01-02,2024-12-31,44.3674,46.2465,0.0423531692188408
VEA,2025,250,2025-01-02,2025-12-31,46.1885,62.48,0.3527176678177468
VEU,2016,252,2016-01-04,2016-12-30,31.9591,34.1008,0.06701377698370736
VEU,2017,251,2017-01-03,2017-12-29,34.3478,43.4439,0.2648233656886321
VEU,2018,251,2018-01-02,2018-12-31,43.9123,37.283,-0.1509668133985239
VEU,2019,252,2019-01-02,2019-12-31,37.2421,45.4215,0.21962778683264372
VEU,2020,253,2020-01-02,2020-12-31,46.0046,50.1279,0.08962799372236674
VEU,2021,252,2021-01-04,2021-12-31,50.377,53.8377,0.06869603191932816
VEU,2022,251,2022-01-03,2022-12-30,54.1891,45.45,-0.16127043999623536
VEU,2023,250,2023-01-03,2023-12-29,45.7764,52.6508,0.15017345182233632
VEU,2024,252,2024-01-02,2024-12-31,52.2007,55.5799,0.06473476409320189
VEU,2025,250,2025-01-02,2025-12-31,54.6408,73.97,0.35375031112282396
VFH,2016,252,2016-01-04,2016-12-30,38.8032,49.3566,0.2719724146462148
VFH,2017,251,2017-01-03,2017-12-29,49.7308,59.2244,0.19089980454768485
VFH,2018,251,2018-01-02,2018-12-31,59.1821,51.2178,-0.13457278467644784
VFH,2019,252,2019-01-02,2019-12-31,51.6061,67.3866,0.3057874941140679
VFH,2020,253,2020-01-02,2020-12-31,67.9608,66.0655,-0.027888135513413737
VFH,2021,252,2021-01-04,2021-12-31,65.1224,88.9577,0.36600770241882974
VFH,2022,251,2022-01-03,2022-12-30,89.971,78.0074,-0.13297173533694184
VFH,2023,250,2023-01-03,2023-12-29,78.2148,88.5891,0.1326385799107075
VFH,2024,252,2024-01-02,2024-12-31,89.12,115.4408,0.2953411131059245
VFH,2025,250,2025-01-02,2025-12-31,115.9327,133.13,0.14833864819848075
VGIT,2016,252,2016-01-04,2016-12-30,50.7008,51.101,0.007893366574097449
VGIT,2017,251,2017-01-03,2017-12-29,51.141,51.9703,0.016215951975909748
VGIT,2018,251,2018-01-02,2018-12-31,51.8662,52.6752,0.015597826715664453
VGIT,2019,252,2019-01-02,2019-12-31,52.6918,55.9373,0.06159402411760473
VGIT,2020,253,2020-01-02,2020-12-31,56.0222,60.0798,0.07242843015804445
VGIT,2021,252,2021-01-04,2021-12-31,60.1491,58.3288,-0.030263129456633564
VGIT,2022,251,2022-01-03,2022-12-30,58.1182,52.1854,-0.10208161987122799
VGIT,2023,250,2023-01-03,2023-12-29,52.3907,54.5369,0.040965285823628905
VGIT,2024,252,2024-01-02,2024-12-31,54.3346,55.2947,0.017670140205320317
VGIT,2025,250,2025-01-02,2025-12-31,56.2481,59.76,0.06243588672328482
VGK,2016,252,2016-01-04,2016-12-30,35.6341,36.005,0.010408569319837024
VGK,2017,251,2017-01-03,2017-12-29,36.1477,45.6916,0.2640250970324529
VGK,2018,251,2018-01-02,2018-12-31,46.0318,38.4349,-0.16503590995789863
VGK,2019,252,2019-01-02,2019-12-31,38.7071,48.8528,0.2621147024706063
VGK,2020,253,2020-01-02,2020-12-31,48.9886,51.2765,0.04670270226134243
VGK,2021,252,2021-01-04,2021-12-31,51.8807,59.2115,0.14130110040920818
VGK,2022,251,2022-01-03,2022-12-30,59.8239,49.8019,-0.16752501926487573
VGK,2023,250,2023-01-03,2023-12-29,50.4307,59.7815,0.18541880243581788
VGK,2024,252,2024-01-02,2024-12-31,59.0389,60.8517,0.03070517912766002
VGK,2025,250,2025-01-02,2025-12-31,61.0054,83.62,0.3706983316231023
VGLT,2016,252,2016-01-04,2016-12-30,56.6245,56.5751,-0.0008724138844492524
VGLT,2017,251,2017-01-03,2017-12-29,56.721,61.4648,0.0836339274695439
VGLT,2018,251,2018-01-02,2018-12-31,60.8187,60.5207,-0.004899808775919223
VGLT,2019,252,2019-01-02,2019-12-31,61.1607,69.177,0.13106946127169916
VGLT,2020,253,2020-01-02,2020-12-31,69.7917,81.0705,0.16160660938191773
VGLT,2021,252,2021-01-04,2021-12-31,81.0113,76.6176,-0.05423564366946354
VGLT,2022,251,2022-01-03,2022-12-30,75.0312,54.1768,-0.2779430423610445
VGLT,2023,250,2023-01-03,2023-12-29,55.311,56.2343,0.016692882066858372
VGLT,2024,252,2024-01-02,2024-12-31,55.7693,52.5955,-0.05690944659516972
VGLT,2025,250,2025-01-02,2025-12-31,52.738,55.81,0.05825021805908448
VGSH,2016,252,2016-01-04,2016-12-30,48.7395,49.2939,0.011374757640107092
VGSH,2017,251,2017-01-03,2017-12-29,49.0916,49.3071,0.0043897530331054035
VGSH,2018,251,2018-01-02,2018-12-31,49.2867,50.0747,0.01598808603538071
VGSH,2019,252,2019-01-02,2019-12-31,50.0747,51.8378,0.035209397160641975
VGSH,2020,253,2020-01-02,2020-12-31,51.8378,53.2118,0.026505754488037603
VGSH,2021,252,2021-01-04,2021-12-31,53.3156,52.9202,-0.007416215891784095
VGSH,2022,251,2022-01-03,2022-12-30,52.8506,50.8775,-0.03733354020578772
VGSH,2023,250,2023-01-03,2023-12-29,50.9478,53.1786,0.0437859927219626
VGSH,2024,252,2024-01-02,2024-12-31,53.1421,55.345,0.04145300994879775
VGSH,2025,250,2025-01-02,2025-12-31,55.3355,58.74,0.06152469933406213
VGT,2016,252,2016-01-04,2016-12-30,97.0915,112.2034,0.155645962828878
VGT,2017,251,2017-01-03,2017-12-29,113.0899,153.7555,0.35958648827172013
VGT,2018,251,2018-01-02,2018-12-31,155.875,157.5936,0.011025501202887034
VGT,2019,252,2019-01-02,2019-12-31,152.7949,234.2206,0.5329084936735451
VGT,2020,253,2020-01-02,2020-12-31,238.7165,342.2669,0.43377981832005763
VGT,2021,252,2021-01-04,2021-12-31,337.0942,446.4593,0.3244348315693357
VGT,2022,251,2022-01-03,2022-12-30,449.2795,311.0692,-0.3076265442781163
VGT,2023,250,2023-01-03,2023-12-29,310.8632,478.2271,0.5383844083185143
VGT,2024,252,2024-01-02,2024-12-31,464.3653,618.3323,0.33156439553084627
VGT,2025,250,2025-01-02,2025-12-31,618.2825,754.0,0.21950726407427013
VIG,2016,252,2016-01-04,2016-12-30,63.9101,72.5256,0.13480654857369956
VIG,2017,251,2017-01-03,2017-12-29,72.7726,88.4406,0.2153008137678194
VIG,2018,251,2018-01-02,2018-12-31,88.9619,86.7942,-0.024366610874992478
VIG,2019,252,2019-01-02,2019-12-31,86.236,112.5015,0.3045769748133029
VIG,2020,253,2020-01-02,2020-12-31,113.1151,129.0272,0.14067175823563782
VIG,2021,252,2021-01-04,2021-12-31,127.5434,159.2536,0.2486228217218609
VIG,2022,251,2022-01-03,2022-12-30,158.7898,143.6025,-0.0956440527036373
VIG,2023,250,2023-01-03,2023-12-29,143.5173,164.5915,0.14684083382282132
VIG,2024,252,2024-01-02,2024-12-31,164.2342,192.5049,0.17213649775747086
VIG,2025,250,2025-01-02,2025-12-31,191.5809,219.78,0.14719160417348487
VIXY,2016,252,2016-01-04,2016-12-30,22176.0,6803.2,-0.6932178932178932
VIXY,2017,251,2017-01-03,2017-12-29,6316.8,1852.0,-0.7068135764944276
VIXY,2018,251,2018-01-02,2018-12-31,1786.4,3088.8,0.729064039408867
VIXY,2019,252,2019-01-02,2019-12-31,2996.8,994.4,-0.6681793913507742
VIXY,2020,253,2020-01-02,2020-12-31,956.0,1099.2,0.14979079497907954
VIXY,2021,252,2021-01-04,2021-12-31,1204.0,303.4,-0.7480066445182725
VIXY,2022,251,2022-01-03,2022-12-30,292.4,227.6,-0.22161422708618328
VIXY,2023,250,2023-01-03,2023-12-29,226.6,61.9604,-0.7265648720211827
VIXY,2024,252,2024-01-02,2024-12-31,61.96,45.02,-0.27340219496449314
VIXY,2025,250,2025-01-02,2025-12-31,45.59,25.6125,-0.438199166483878
VLUE,2016,252,2016-01-04,2016-12-30,47.3525,55.5606,0.17334037273639202
VLUE,2017,251,2017-01-03,2017-12-29,56.1385,67.7581,0.2069809489031591
VLUE,2018,251,2018-01-02,2018-12-31,68.6576,59.5522,-0.13262042366759108
VLUE,2019,252,2019-01-02,2019-12-31,60.1676,75.7534,0.25903974896788307
VLUE,2020,253,2020-01-02,2020-12-31,76.2431,75.4804,-0.010003528188124555
VLUE,2021,252,2021-01-04,2021-12-31,74.8117,96.8779,0.2949565375469345
VLUE,2022,251,2022-01-03,2022-12-30,98.3293,83.1498,-0.15437412856595134
VLUE,2023,250,2023-01-03,2023-12-29,83.159,95.0099,0.14250892867879594
VLUE,2024,252,2024-01-02,2024-12-31,95.1414,101.6958,0.06889114517970096
VLUE,2025,250,2025-01-02,2025-12-31,101.7499,136.73,0.343785104457105
VMBS,2016,252,2016-01-04,2016-12-30,40.3471,40.8617,0.012754324350449098
VMBS,2017,251,2017-01-03,2017-12-29,40.9086,41.8712,0.023530504588277434
VMBS,2018,251,2018-01-02,2018-12-31,41.8552,42.1403,0.006811578967487852
VMBS,2019,252,2019-01-02,2019-12-31,42.2057,44.7475,0.060224092954269226
VMBS,2020,253,2020-01-02,2020-12-31,44.7896,46.2775,0.033219765302659576
VMBS,2021,252,2021-01-04,2021-12-31,46.2861,45.5765,-0.01533073644139371
VMBS,2022,251,2022-01-03,2022-12-30,45.404,40.146,-0.11580477490969965
VMBS,2023,250,2023-01-03,2023-12-29,40.4724,38.4983,-0.0487764501240352
VMBS,2024,252,2024-01-02,2024-12-31,42.177,43.1369,0.022758849609976872
VMBS,2025,250,2025-01-02,2025-12-31,43.0798,47.08,0.09285558428776364
VNLA,2017,248,2017-01-03,2017-12-29,37.4576,38.2489,0.02112521891418573
VNLA,2018,251,2018-01-02,2018-12-31,38.226,38.694,0.012242975984931848
VNLA,2019,252,2019-01-02,2019-12-31,38.694,40.4191,0.044583139504832836
VNLA,2020,253,2020-01-02,2020-12-31,40.4191,41.5421,0.027783894248016416
VNLA,2021,252,2021-01-04,2021-12-31,41.5668,41.363,-0.004902951393900956
VNLA,2022,251,2022-01-03,2022-12-30,41.3463,41.2903,-0.0013544138169557796
VNLA,2023,250,2023-01-03,2023-12-29,41.3687,43.8035,0.05885609168284245
VNLA,2024,252,2024-01-02,2024-12-31,43.8035,46.4107,0.05952035796226318
VNLA,2025,250,2025-01-02,2025-12-31,46.4202,49.14,0.05859087207724212
VNM,2016,252,2016-01-04,2016-12-30,13.1714,11.7592,-0.10721715231486406
VNM,2017,251,2017-01-03,2017-12-29,11.9576,16.3199,0.36481400950023435
VNM,2018,251,2018-01-02,2018-12-31,16.4295,13.5942,-0.17257372409385552
VNM,2019,252,2019-01-02,2019-12-31,13.7324,14.8379,0.08050304389618712
VNM,2020,253,2020-01-02,2020-12-31,15.0884,16.2975,0.08013440788950454
VNM,2021,252,2021-01-04,2021-12-31,16.3534,19.8905,0.21629141340638647
VNM,2022,251,2022-01-03,2022-12-30,19.9186,11.1867,-0.4383792033576658
